"The Classical Anthology","http://ancientworldonline.blogspot.com/2015/10/the-classical-anthology.html","tag:blogger.com,1999:blog-116259103207720939.post-4699595747489878014"
"Open Access Journal: NGSBA Archaeology (The Nelson Glueck School of Biblical Archaeology)","http://ancientworldonline.blogspot.com/2013/10/new-open-access-journal-ngsba.html","tag:blogger.com,1999:blog-116259103207720939.post-7914120360830977837"
"Journal of Eastern MediterraneanArchaeology and Heritage Studies Forum: Investing in the Future of the Past: Alternative Careers for Mediterranean Archaeologists","http://ancientworldonline.blogspot.com/2015/10/journal-of-eastern-mediterraneanarchaeo.html","tag:blogger.com,1999:blog-116259103207720939.post-5333126897109795553"
"Lost Heritage: Antiquities Stolen from Iraq's Regional Museums","http://ancientworldonline.blogspot.com/2010/03/lost-heritage.html","tag:blogger.com,1999:blog-116259103207720939.post-8143187691689907668"
"Open Access Publications of Emanuel Tov","http://ancientworldonline.blogspot.com/2010/11/open-access-publications-of-emanuel-tov.html","tag:blogger.com,1999:blog-116259103207720939.post-7501011894388456622"
"Open Access Journal: Archaeology Worldwide - Archäologie Weltweit","http://ancientworldonline.blogspot.com/2013/11/new-open-access-journal-archaeology.html","tag:blogger.com,1999:blog-116259103207720939.post-812065664410506034"
"Open Access Journal: Archeomedia - Rivista di Archeologia On-line","http://ancientworldonline.blogspot.com/2010/09/open-access-journal-archeomedia.html","tag:blogger.com,1999:blog-116259103207720939.post-5741174287300054412"
"Abridged Online TLG® Open Access","http://ancientworldonline.blogspot.com/2015/10/abridged-online-tlg-open-access.html","tag:blogger.com,1999:blog-116259103207720939.post-2699839079023660553"
"Open Access Journal: Iura Orientalia: Rassegna Scientifica on-line sui Diritti Orientali Antichi e Moderni","http://ancientworldonline.blogspot.com/2012/04/open-access-jurnal-iura-orientalia.html","tag:blogger.com,1999:blog-116259103207720939.post-6159741385010438132"
"Mission Archélogique de Tell Dibgou","http://ancientworldonline.blogspot.com/2015/10/mission-archelogique-de-tell-dibgou.html","tag:blogger.com,1999:blog-116259103207720939.post-3210743672328265337"
"Open Access Journal: Ciceroniana On Line","http://ancientworldonline.blogspot.com/2015/10/open-access-journal-ciceroniana-on-line.html","tag:blogger.com,1999:blog-116259103207720939.post-6077747372339823331"
"Amphi-Theatrum","http://ancientworldonline.blogspot.com/2013/09/amphi-theatrum.html","tag:blogger.com,1999:blog-116259103207720939.post-6671523379356328811"
"The Antinoupolis Foundation","http://ancientworldonline.blogspot.com/2015/10/the-antinoupolis-foundation.html","tag:blogger.com,1999:blog-116259103207720939.post-5591304182543557250"
"Announcement: Crowdsourcing Cappelli's Lexicon abbreviaturarum","http://ancientworldonline.blogspot.com/2015/10/announcement-crowdsourcing-cappellis.html","tag:blogger.com,1999:blog-116259103207720939.post-3657462646642179488"
"Muzeul de Istorie Națională și Arheologie Constanța Open Access Publications","http://ancientworldonline.blogspot.com/2015/10/muzeul-de-istorie-nationala-si.html","tag:blogger.com,1999:blog-116259103207720939.post-7690463224361435179"
"The Greek-Arabic New Testament Interlinear Project (GrArNTI)","http://ancientworldonline.blogspot.com/2015/10/the-greek-arabic-new-testament.html","tag:blogger.com,1999:blog-116259103207720939.post-3788522338801734351"
"The Oriental Institute's on-line Photographic Archives","http://ancientworldonline.blogspot.com/2015/10/the-oriental-institutes-on-line.html","tag:blogger.com,1999:blog-116259103207720939.post-6555716784729697417"
"The National Archive of Monuments Publications, Hellenic Ministry of Culture and Sport","http://ancientworldonline.blogspot.com/2015/10/the-national-archive-of-monuments.html","tag:blogger.com,1999:blog-116259103207720939.post-1643022472887254205"
"Open Access Journal: Anthropozoologica","http://ancientworldonline.blogspot.com/2011/05/open-access-journal-anthropozoologica.html","tag:blogger.com,1999:blog-116259103207720939.post-8310682174757938109"
"KeiBi online: Die Keilschrift-Bibliographie im Netz - Cuneiform e-Bibliography - La e-bibliographie du Cunéiforme","http://ancientworldonline.blogspot.com/2012/03/online-keilschrift-bibliographie.html","tag:blogger.com,1999:blog-116259103207720939.post-6764483594196048423"
"Pocket Change: The Blog of the American Numismatic Society","http://ancientworldonline.blogspot.com/2015/10/pocket-change-blog-of-american.html","tag:blogger.com,1999:blog-116259103207720939.post-8444514584576830717"
"Roundup: Conflict Antiquities: Forging a Public/Private Response to Save Iraq and Syria's Endangered Cultural Heritage","http://ancientworldonline.blogspot.com/2015/09/roundup-conflict-antiquities-forging.html","tag:blogger.com,1999:blog-116259103207720939.post-1632961406439093833"
"Open Access Journal: The Waters of Rome: A refereed, on-line journal of occasional papers concerned with water studies and the city of Rome.","http://ancientworldonline.blogspot.com/2013/04/open-access-journal-waters-of-rome.html","tag:blogger.com,1999:blog-116259103207720939.post-6181977716586850341"
"BIAA: Branch Institute of Archaeology after named A.H. Margulan Digital Library","http://ancientworldonline.blogspot.com/2015/10/biaa-branch-institute-of-archaeology.html","tag:blogger.com,1999:blog-116259103207720939.post-6012214930760516419"
"Open Access Journal: Egyptian Museum Newsletter","http://ancientworldonline.blogspot.com/2010/03/open-access-journal-egyptian-museum.html","tag:blogger.com,1999:blog-116259103207720939.post-1627411127078647710"
"Oxford Archaeology Image Database","http://ancientworldonline.blogspot.com/2015/10/oxford-archaeology-image-database.html","tag:blogger.com,1999:blog-116259103207720939.post-3816607817158422476"
"Open Access Journal: Electronic Journal of Mithraic Studies","http://ancientworldonline.blogspot.com/2010/12/open-access-journal-electronic-journal.html","tag:blogger.com,1999:blog-116259103207720939.post-3717710777229594755"
"Tesserae: A flexible and robust web interface for exploring intertextual parallels","http://ancientworldonline.blogspot.com/2012/12/tesserae-intertextual-phrase-matching.html","tag:blogger.com,1999:blog-116259103207720939.post-7571943592627002813"
"GitClassics: Collaborate to Edit, Translate, and Publish New Latin Texts","http://ancientworldonline.blogspot.com/2015/10/gitclassics-collaborate-to-edit.html","tag:blogger.com,1999:blog-116259103207720939.post-5699787434078948791"
"The Rosetta Stone online: A project in cooperation of the Excellence Cluster Topoi and the Institut für Archäologie, Humboldt-Universität zu Berlin","http://ancientworldonline.blogspot.com/2015/10/the-rosetta-stone-online-project-in.html","tag:blogger.com,1999:blog-116259103207720939.post-4189492086251192403"
"The Big Ancient Mediterranean: Terra Biblica: The Gospel of Luke","http://ancientworldonline.blogspot.com/2015/10/the-big-ancient-mediterranean-terra.html","tag:blogger.com,1999:blog-116259103207720939.post-2656872433586708021"
"Open Access Journal: Göttinger Forum für Altertumswissenschaft","http://ancientworldonline.blogspot.com/2012/11/open-access-journal-gottinger-forum-fur.html","tag:blogger.com,1999:blog-116259103207720939.post-2692002173105284817"
"New Open Access Journal: Furnace: The Postgraduate Journal of the Ironbridge International Institute for Cultural Heritage, University of Birmingham","http://ancientworldonline.blogspot.com/2015/10/new-open-access-journal-furnace.html","tag:blogger.com,1999:blog-116259103207720939.post-3945456993936531226"
"PALMYRA PORTRAIT PROJECT","http://ancientworldonline.blogspot.com/2015/10/palmyra-portrait-project.html","tag:blogger.com,1999:blog-116259103207720939.post-2050565517508635604"
"Ancient World Digital Library (AWDL)","http://ancientworldonline.blogspot.com/2015/10/ancient-world-digital-library.html","tag:blogger.com,1999:blog-116259103207720939.post-5007796327762245884"
"Syrian Digital Library of Cuneiform: Building Lines of Communication to Ancient Syria","http://ancientworldonline.blogspot.com/2010/05/new-from-cdli-syrian-digital-library-of.html","tag:blogger.com,1999:blog-116259103207720939.post-6874679843830591183"
"Metronom","http://ancientworldonline.blogspot.com/2015/10/metronom.html","tag:blogger.com,1999:blog-116259103207720939.post-258004406718440479"
"Open Access Publications from the Centre d'Etudes Alexandrines","http://ancientworldonline.blogspot.com/2015/09/open-access-publications-from-centre.html","tag:blogger.com,1999:blog-116259103207720939.post-4012492276962567870"
"Open Access Journal: Annuaire du Musée Gréco-Romain d'Alexandrie","http://ancientworldonline.blogspot.com/2010/05/open-access-journal-annuaire-du-musee.html","tag:blogger.com,1999:blog-116259103207720939.post-1591097540905869240"
"Open Access Monograph Series: Oriental Institute Seminars (OIS)","http://ancientworldonline.blogspot.com/2014/03/open-access-monographic-series-oriental.html","tag:blogger.com,1999:blog-116259103207720939.post-3437734128903129789"
"News from EAGLE, The Europeana network of Ancient Greek and Latin Epigraphy","http://ancientworldonline.blogspot.com/2015/09/news-from-eagle-europeana-network-of.html","tag:blogger.com,1999:blog-116259103207720939.post-2253656889360861513"
"Bibliography: Digital Epigraphy on the World-Wide Web","http://ancientworldonline.blogspot.com/2015/09/digital-epigraphy-on-world-wide-web.html","tag:blogger.com,1999:blog-116259103207720939.post-5217180119214479094"
"SURVEY ON FIELD SAFETY (2015): MIDDLE EAST, NORTH AFRICA, AND MEDITERRANEAN BASIN","http://ancientworldonline.blogspot.com/2015/09/survey-on-field-safety-2015-middle-east.html","tag:blogger.com,1999:blog-116259103207720939.post-4779054062977628683"
"The Heritage of the Desert Fathers: Mapping and photographic survey of hermitages in the deserts around monasteries in Egypt and the Sudan","http://ancientworldonline.blogspot.com/2015/09/the-heritage-of-desert-fathers-mapping.html","tag:blogger.com,1999:blog-116259103207720939.post-5797351744698458027"
"The Geo-Archaeological Information Applications (GAIA) Lab","http://ancientworldonline.blogspot.com/2015/09/the-geo-archaeological-information.html","tag:blogger.com,1999:blog-116259103207720939.post-6096842433660304050"
"Open Access Journal: Phronimon: Journal of the South African Society for Greek Philosophy and the Humanities","http://ancientworldonline.blogspot.com/2011/01/open-access-journal-phronimon.html","tag:blogger.com,1999:blog-116259103207720939.post-8805782680144296936"
"Open Access Quranic Arabic Corpus","http://ancientworldonline.blogspot.com/2010/08/open-access-quranic-arabic-corpus.html","tag:blogger.com,1999:blog-116259103207720939.post-5786655817710409317"
"Partially Open Access Journal: Liber Annuus","http://ancientworldonline.blogspot.com/2013/03/partially-open-access-journal-liber.html","tag:blogger.com,1999:blog-116259103207720939.post-5119051113868855200"
"Paying for All the King's Horses and All the King's Men: A Fiscal History of the Achaemenid Empire","http://ancientworldonline.blogspot.com/2015/09/paying-for-all-kings-horses-and-all.html","tag:blogger.com,1999:blog-116259103207720939.post-6737354422083413413"
"Neo-Babylonian Cuneiform Corpus (NaBuCCo)","http://ancientworldonline.blogspot.com/2015/09/neo-babylonian-cuneiform-corpus-nabucco.html","tag:blogger.com,1999:blog-116259103207720939.post-186417748418327997"
"Mission archéologique en Iran (cited variously as Délégation en Perse; Mission archéologique de Susiane; Mission archéologique de Perse, and commonly known as MDP).","http://ancientworldonline.blogspot.com/2010/10/mission-archeologique-en-iran-online.html","tag:blogger.com,1999:blog-116259103207720939.post-3604156070734272972"
"Introducing Classical Latin","http://ancientworldonline.blogspot.com/2015/09/introducing-classical-latin.html","tag:blogger.com,1999:blog-116259103207720939.post-7808028414244703816"
"The AWOL Index","http://ancientworldonline.blogspot.com/2015/09/the-awol-index.html","tag:blogger.com,1999:blog-116259103207720939.post-3027828459486581609"
"Disability History and the Ancient World (ca. 3000 BCE - 700 CE)","http://ancientworldonline.blogspot.com/2015/09/disability-history-and-ancient-world-ca.html","tag:blogger.com,1999:blog-116259103207720939.post-1569460151112101585"
"Back to the Cedar Forest: The beginning and end of Tablet V of the Standard Babylonian Epic of Gilgameš","http://ancientworldonline.blogspot.com/2015/09/back-to-cedar-forest-beginning-and-end.html","tag:blogger.com,1999:blog-116259103207720939.post-393253887452902118"
"Open Access Monograph Series: American Studies in Papyrology","http://ancientworldonline.blogspot.com/2015/09/open-access-monograph-series-american.html","tag:blogger.com,1999:blog-116259103207720939.post-6152993659476442779"
"Upload Meketre","http://ancientworldonline.blogspot.com/2015/09/upload-meketre.html","tag:blogger.com,1999:blog-116259103207720939.post-4717533981016943602"
"Open Access Journal: Paléorient","http://ancientworldonline.blogspot.com/2012/01/open-access-juournal-paleorient.html","tag:blogger.com,1999:blog-116259103207720939.post-2883078622035089529"
"Open Access Journal: Indo-European Linguistics","http://ancientworldonline.blogspot.com/2014/07/new-open-access-journal-indo-european.html","tag:blogger.com,1999:blog-116259103207720939.post-6047901463925449098"
"Berenike","http://ancientworldonline.blogspot.com/2015/09/berenike.html","tag:blogger.com,1999:blog-116259103207720939.post-4739280351771112438"
"Open Access Monograph Series: Kāmid el-Lōz","http://ancientworldonline.blogspot.com/2012/03/kamid-el-loz-in-amar.html","tag:blogger.com,1999:blog-116259103207720939.post-3152921216295895396"
"Vygus Egyptian Dictionary","http://ancientworldonline.blogspot.com/2015/09/vygus-egyptian-dictionary.html","tag:blogger.com,1999:blog-116259103207720939.post-776496288854843338"
"Open Access Journal: ARTA: Achaemenid Research on Texts and Archaeology","http://ancientworldonline.blogspot.com/2015/02/open-access-journal-arta-achaemenid.html","tag:blogger.com,1999:blog-116259103207720939.post-3990578357605053103"
"Open Access Journal: TC: A Journal of Biblical Textual Criticism","http://ancientworldonline.blogspot.com/2010/12/relaunch-of-tc-journal-of-biblical.html","tag:blogger.com,1999:blog-116259103207720939.post-4610956804051644958"
"Late Antiquity and the New Humanities: An Open Forum","http://ancientworldonline.blogspot.com/2015/09/late-antiquity-and-new-humanities-open.html","tag:blogger.com,1999:blog-116259103207720939.post-4290575945391258068"
"The Egypt Exploration Society YouTube Channel","http://ancientworldonline.blogspot.com/2011/08/video-from-the-egypt-exploration.html","tag:blogger.com,1999:blog-116259103207720939.post-1052182079950917197"
"Call for Papers: Thersites: Journal for Transcultural Presences & Diachronic Identities from Antiquity to Date","http://ancientworldonline.blogspot.com/2015/09/call-for-papers-thersites-journal-for.html","tag:blogger.com,1999:blog-116259103207720939.post-9216406026324163727"
"Open Access Archaeology & Anthropology Editor's Choice Taylor & Francis","http://ancientworldonline.blogspot.com/2015/09/open-access-archaeology-anthropology.html","tag:blogger.com,1999:blog-116259103207720939.post-8884390702629886585"
"John S. Latsis Public Benefit Foundation Digital Library","http://ancientworldonline.blogspot.com/2009/03/john-s-latsis-public-benefit-foundation.html","tag:blogger.com,1999:blog-116259103207720939.post-585614886467071839"
"Open Access Journal: Quaderni della Soprintendenza archeologica del Piemonte","http://ancientworldonline.blogspot.com/2014/09/open-access-journal-quaderni-della.html","tag:blogger.com,1999:blog-116259103207720939.post-5200262464415775803"
"Materials for Emar Studies","http://ancientworldonline.blogspot.com/2011/10/materials-for-emar-studies.html","tag:blogger.com,1999:blog-116259103207720939.post-7890069801869806457"
"Open Access Monograph Series: Excavations at Tell Brak","http://ancientworldonline.blogspot.com/2012/03/open-access-monograph-series.html","tag:blogger.com,1999:blog-116259103207720939.post-6014684559764687998"
"Apolline Project: illuminating the dark side of Vesuvius","http://ancientworldonline.blogspot.com/2013/04/apolline-project-illuminating-dark-side.html","tag:blogger.com,1999:blog-116259103207720939.post-8087477371839794187"
"","","tag:blogger.com,1999:blog-116259103207720939.post-5813748367288999655"
"Conference: ERASING THE PAST: DA'ESH AND THE CRISIS OF ANTIQUITIES DESTRUCTION","http://ancientworldonline.blogspot.com/2015/09/conference-erasing-past-daesh-and.html","tag:blogger.com,1999:blog-116259103207720939.post-8077744719266594790"
"The George Ortiz Collection","http://ancientworldonline.blogspot.com/2013/03/the-george-ortiz-collection.html","tag:blogger.com,1999:blog-116259103207720939.post-5205005337605823363"
"Open Access Journal: Review of Biblical Literature (RBL)","http://ancientworldonline.blogspot.com/2012/12/open-access-journal-review-of-biblical.html","tag:blogger.com,1999:blog-116259103207720939.post-3138024184751349319"
"ICFA Oral History Initiative","http://ancientworldonline.blogspot.com/2015/09/icfa-oral-history-initiative.html","tag:blogger.com,1999:blog-116259103207720939.post-3297460852502272376"
"NEA Special Issue Online Open Access: The Cultural Heritage Crisis in the Middle East","http://ancientworldonline.blogspot.com/2015/09/nea-special-issue-online-open-access.html","tag:blogger.com,1999:blog-116259103207720939.post-2794065693917002207"
"The Egyptian Ouroboros: An Iconological and Theological Study","http://ancientworldonline.blogspot.com/2015/09/the-egyptian-ouroboros-iconological-and.html","tag:blogger.com,1999:blog-116259103207720939.post-718742867352646869"
"Open Access Journal: The Journal of Inductive Biblical Studies","http://ancientworldonline.blogspot.com/2014/03/new-open-access-journal-journal-of_9.html","tag:blogger.com,1999:blog-116259103207720939.post-8526195379583034414"
"New from De Gruyter Open","http://ancientworldonline.blogspot.com/2015/09/new-from-de-gruyter-open.html","tag:blogger.com,1999:blog-116259103207720939.post-8359123590528655420"
"Open Access Journal: Transcultural Studies","http://ancientworldonline.blogspot.com/2011/07/new-open-access-journal-transcultural.html","tag:blogger.com,1999:blog-116259103207720939.post-7399547070975851494"
"Open Access Journal: Зборник радова Византолошког института - Zbornik radova Vizantološkog instituta","http://ancientworldonline.blogspot.com/2010/09/zbornik-radova-vizantoloskog-instituta.html","tag:blogger.com,1999:blog-116259103207720939.post-2749490861653332026"
"MENAdoc Digital Library: One of the central components of the digital services rendered by the Middle East and North Africa Special Area Collection (Sondersammelgebiet 6,23) of the DFG","http://ancientworldonline.blogspot.com/2015/09/menadoc-digital-library-one-of-central.html","tag:blogger.com,1999:blog-116259103207720939.post-2668682218344196141"
"Open Access Journal: Didaskalia: The Journal for Ancient Performance","http://ancientworldonline.blogspot.com/2012/01/open-access-journal-didaskalia-journal.html","tag:blogger.com,1999:blog-116259103207720939.post-4635134940579255713"
"Open Access Journal: Sinaiticus: The Bulletin of the Saint Catherine Foundation","http://ancientworldonline.blogspot.com/2012/12/open-access-journal-sinaiticus-bulletin.html","tag:blogger.com,1999:blog-116259103207720939.post-7388772639313133093"
"Pleiades Receives Major Grant","http://ancientworldonline.blogspot.com/2015/09/pleiades-receives-major-grant.html","tag:blogger.com,1999:blog-116259103207720939.post-227504714398814354"
"The Syriac Gazetteer","http://ancientworldonline.blogspot.com/2015/09/the-syriac-gazetteer.html","tag:blogger.com,1999:blog-116259103207720939.post-5704181342116694914"
"New Translations on Attic Inscriptions Online","http://ancientworldonline.blogspot.com/2015/09/new-translations-on-attic-inscriptions.html","tag:blogger.com,1999:blog-116259103207720939.post-6620109335907062290"
"La collection Truelles & Pixels","http://ancientworldonline.blogspot.com/2015/09/la-collection-truelles-pixels.html","tag:blogger.com,1999:blog-116259103207720939.post-978657148049902409"
"Open Access Journal: Revista Mundo Antigo: História Antiga, Idade Média e Arqueologia","http://ancientworldonline.blogspot.com/2013/08/open-access-journal-revista-mundo.html","tag:blogger.com,1999:blog-116259103207720939.post-1071351965150391858"
"2300 Ancient Sites on Google Earth","http://ancientworldonline.blogspot.com/2011/11/2300-ancient-sites-on-google-earth.html","tag:blogger.com,1999:blog-116259103207720939.post-3814360848757169573"
"Halvo: Datenbank für das Studium der Vorderasiatischen Archäologie","http://ancientworldonline.blogspot.com/2013/03/halvo.html","tag:blogger.com,1999:blog-116259103207720939.post-8463837465790268123"
"University of Cambridge School Classics Project","http://ancientworldonline.blogspot.com/2015/09/university-of-cambridge-school-classics.html","tag:blogger.com,1999:blog-116259103207720939.post-5558214346209308362"
"Open Access Monograph Series: Oriental Institute Publications (OIP)","http://ancientworldonline.blogspot.com/2015/09/open-access-monograp-series-oriental.html","tag:blogger.com,1999:blog-116259103207720939.post-4575962423970105112"
"Open Access Monograph Series: Studies in Ancient Oriental Civilization (SAOC)","http://ancientworldonline.blogspot.com/2014/02/open-access-monographic-series-studies.html","tag:blogger.com,1999:blog-116259103207720939.post-2388316062585817175"
"Open Access Journal: ANKH : Revue d'Egyptologie et des Civilisations africaines - ANKH, Journal of Egyptology and African Civilisations","http://ancientworldonline.blogspot.com/2012/09/open-access-journal-ankh-revue.html","tag:blogger.com,1999:blog-116259103207720939.post-1176143539945197582"
"Census of Antique Works of Art and Architecture Known in the Renaissance","http://ancientworldonline.blogspot.com/2010/12/open-access-database-census-of-antique.html","tag:blogger.com,1999:blog-116259103207720939.post-7394410318840146712"
"Newly published in CLASSICA DIGITALIA - VNIVERSITATIS CONIMBRIGENSIS","http://ancientworldonline.blogspot.com/2015/09/newly-published-in-classica-digitalia.html","tag:blogger.com,1999:blog-116259103207720939.post-5565673202235402246"
"Open Access Journal: Papyrus Magazin: Die Zeitschrift für Deutschesprachige in Ägypten","http://ancientworldonline.blogspot.com/2015/09/open-access-journal-papyrus-magazin-die.html","tag:blogger.com,1999:blog-116259103207720939.post-4582809933038818980"
"ISAW Papers 10 (2015): Preliminary Report on Early Byzantine Pottery from a Building Complex at Kenchreai (Greece)","http://ancientworldonline.blogspot.com/2015/09/isaw-papers-10-2015-preliminary-report.html","tag:blogger.com,1999:blog-116259103207720939.post-4907278050224216380"
"Open Access Journal: The British Museum Egypt and Sudan Newsletter","http://ancientworldonline.blogspot.com/2015/09/open-access-journal-british-museum.html","tag:blogger.com,1999:blog-116259103207720939.post-4036794702660757897"
"Open Access Journal: Mitteilungen aus der Arbeit am Wörterbuch der ägyptischen Sprache","http://ancientworldonline.blogspot.com/2013/08/open-access-journal-mitteilungen-aus.html","tag:blogger.com,1999:blog-116259103207720939.post-3193412786068478579"
"Festschrift Peter Nagel Online: Digitale Edition der koptisch-sahidischen Septuaginta : Fragestellungen und Herausforderungen ; Beiträge zur internationalen Tagung vom 26./27. April 2013 im Koptischen Kloster der Jungfrau Maria und des Heiligen Mauritius in Höxter-Brenkhausen","http://ancientworldonline.blogspot.com/2015/09/festschrift-peter-nagel-online-digitale.html","tag:blogger.com,1999:blog-116259103207720939.post-6900099905416937372"
"Update: British Library Ancient, Medieval and Early Modern Digitised Manuscripts Master List","http://ancientworldonline.blogspot.com/2015/09/update-british-library-ancient-medieval.html","tag:blogger.com,1999:blog-116259103207720939.post-1513372801532614115"
"Open Access Journal Backlist: Zeitschrift für ägyptische Sprache und Altertumskunde","http://ancientworldonline.blogspot.com/2010/09/open-accesss-to-early-voumes-of.html","tag:blogger.com,1999:blog-116259103207720939.post-9147666867035729616"
"ANS Digital Library Electronic Theses and Dissertations","http://ancientworldonline.blogspot.com/2015/09/ans-digital-library.html","tag:blogger.com,1999:blog-116259103207720939.post-1463758807900383148"
"New in ARTA: On an Achaemenian and Sasanian Position: *grastapati-, Old Avestan Grə̄hma-, and Proto-Indo-European √ghres","http://ancientworldonline.blogspot.com/2015/09/new-in-arta-on-achaemenian-and-sasanian.html","tag:blogger.com,1999:blog-116259103207720939.post-4123124463205376735"
"The Online Greek Textbook by Shirley J. Rollinson","http://ancientworldonline.blogspot.com/2015/09/the-online-greek-textbook-by-shirley-j.html","tag:blogger.com,1999:blog-116259103207720939.post-3157928765604672454"
"Manar Al-Athar منار الآثار Free multi-media resource for the study of the Middle East مصادر مجانية متعددة الوسائط لدراسة حضارات الشرق الأوسط","http://ancientworldonline.blogspot.com/2014/02/manar-al-athar-free-multi-media.html","tag:blogger.com,1999:blog-116259103207720939.post-6841758144320456601"
"Administrative: AWOL by Email","http://ancientworldonline.blogspot.com/2009/08/admin-awol-by-email.html","tag:blogger.com,1999:blog-116259103207720939.post-510823801960538262"
"Bibliographie de céramologie africaine","http://ancientworldonline.blogspot.com/2015/09/bibliographie-de-ceramologie-africaine.html","tag:blogger.com,1999:blog-116259103207720939.post-5727561640178388355"
"CerAfIm: Céramique Africaine Imprimée","http://ancientworldonline.blogspot.com/2013/02/cerafim-ceramique-africaine-imprimee.html","tag:blogger.com,1999:blog-116259103207720939.post-2938144318952827464"
"Open Access Monograph Series: IBAES: Internet-Beiträge zur Ägyptologie und Sudanarchäologie","http://ancientworldonline.blogspot.com/2009/10/open-access-series-ibaes-internet.html","tag:blogger.com,1999:blog-116259103207720939.post-1550685634126323813"
"Medizinische Schriften der Alten Ägypter","http://ancientworldonline.blogspot.com/2011/09/egyptian-medical-texts-online.html","tag:blogger.com,1999:blog-116259103207720939.post-6296466369663804123"
"Open Access Journal: The Folio: Bulletin of the Ancient Biblical Manuscript Center, a research center of the Claremont School of Theology","http://ancientworldonline.blogspot.com/2013/05/open-access-journal-folio-bulletin-of.html","tag:blogger.com,1999:blog-116259103207720939.post-8828458713164143460"
"Some Open Access Articles from Chronique d'Égypte","http://ancientworldonline.blogspot.com/2011/01/some-open-access-articles-from.html","tag:blogger.com,1999:blog-116259103207720939.post-8281176451562445610"
"The Electronic Idrimi","http://ancientworldonline.blogspot.com/2015/09/the-electronic-idrimi.html","tag:blogger.com,1999:blog-116259103207720939.post-3416074505510451492"
"Announcement: Cuneiform Digital Library Preprints (CDLP)","http://ancientworldonline.blogspot.com/2015/09/announcement-cuneiform-digital-library.html","tag:blogger.com,1999:blog-116259103207720939.post-5907927622652684527"
"TLG® Online Canon of Greek Authors and Works","http://ancientworldonline.blogspot.com/2009/07/online-canon-of-greek-authors-and-works.html","tag:blogger.com,1999:blog-116259103207720939.post-348083322835423227"
"Open Access Journal: Bulletin de l'Association Guillaum Budé","http://ancientworldonline.blogspot.com/2013/09/open-access-journal-bulletins-de.html","tag:blogger.com,1999:blog-116259103207720939.post-1582488232425081359"
"Open Access Monograph Series: Uppsala Studies in Egyptology","http://ancientworldonline.blogspot.com/2015/09/open-access-monograph-series-uppsala.html","tag:blogger.com,1999:blog-116259103207720939.post-3832825821907085316"
"Pentekontaetia: the Virgil Society, 1943-1993","http://ancientworldonline.blogspot.com/2015/09/pentekontaetia-virgil-society-1943-1993.html","tag:blogger.com,1999:blog-116259103207720939.post-8050296103215828305"
"Kom Umm el-Atl (Fayyum, Egitto): Missioni Archeologiche, Dipartimento di Storia Culture Civiltà, Università di Bologna","http://ancientworldonline.blogspot.com/2015/09/kom-umm-el-atl-fayyum-egitto-missioni.html","tag:blogger.com,1999:blog-116259103207720939.post-8469474990276513482"
"Classical Text Editor","http://ancientworldonline.blogspot.com/2015/09/classical-text-editor.html","tag:blogger.com,1999:blog-116259103207720939.post-4569367764315584052"
"ASOR Syrian Heritage Special Reports","http://ancientworldonline.blogspot.com/2015/09/asor-syrian-heritage-special-reports.html","tag:blogger.com,1999:blog-116259103207720939.post-1802082526538881561"
"Archiv für Orientforschung Online Supplementary Materials","http://ancientworldonline.blogspot.com/2015/09/archiv-fur-orientforschung-online.html","tag:blogger.com,1999:blog-116259103207720939.post-8250284678172441140"
"Aswan-Kom Ombo (Egitto): Missioni Archeologiche, Dipartimento di Storia Culture Civiltà, Università di Bologna","http://ancientworldonline.blogspot.com/2015/09/aswan-kom-ombo-egitto-missioni.html","tag:blogger.com,1999:blog-116259103207720939.post-8457879541084786492"
"The Photo Archive of the Syrian-Norwegian research project Palmyrena: City, Hinterland and Caravan Trade between Orient and Occident","http://ancientworldonline.blogspot.com/2015/09/the-photo-archive-of-syrian-norwegian.html","tag:blogger.com,1999:blog-116259103207720939.post-1412497785098937473"
"TerraWatchers: Crowd Sourced Satellite Image Analysis","http://ancientworldonline.blogspot.com/2015/09/terrawatchers-crowd-sourced-satellite.html","tag:blogger.com,1999:blog-116259103207720939.post-7846433479425088478"
"Meketre Scene Repository","http://ancientworldonline.blogspot.com/2015/09/meketre-scene-repository.html","tag:blogger.com,1999:blog-116259103207720939.post-3493763138887394794"
"Open Access Journal: Oriento: Bulletin of the Society for Near Eastern Studies in Japan","http://ancientworldonline.blogspot.com/2012/05/open-access-journal-bulletin-of-society.html","tag:blogger.com,1999:blog-116259103207720939.post-2221915872008088932"
"Open Access Journal: Arts Asiatiques","http://ancientworldonline.blogspot.com/2010/06/open-access-journal-arts-asiatiques.html","tag:blogger.com,1999:blog-116259103207720939.post-8263100182466995754"
"Newly Open Access Journal: ARCHAEOFAUNA: International Journal of Archaeozoology","http://ancientworldonline.blogspot.com/2015/09/newly-open-access-journal-archaeofauna.html","tag:blogger.com,1999:blog-116259103207720939.post-1972357008366217167"
"Byzantine Texts Added to the Thesaurus Linguae Graecae (TLG®) on 2015-08-19 (not open access)","http://ancientworldonline.blogspot.com/2015/09/byzantine-texts-added-to-thesaurus.html","tag:blogger.com,1999:blog-116259103207720939.post-1220124280950598233"
"The International Potmark Workshop","http://ancientworldonline.blogspot.com/2011/10/potmark-egyptcom.html","tag:blogger.com,1999:blog-116259103207720939.post-4795593322728802224"
